"ID_Anterior","ID_Nuevo","ID_Padre","Parte","Inicio_En_Fila_Anterior","Fin_En_Fila_Anterior","SHA256_Texto"
"RPM-2005-11-10:486:1","RPM-2005-11-10:486:1","486","INTEGRA","0","533","6409376f23f8f31c4c5ccbf783b7d8d988ee5e767fdff4bfab9baf54a66d1b7d"
"RPM-2005-11-10:487:1","RPM-2005-11-10:487:1","487","INTEGRA","0","794","aa12149c3ca8ab53cbc0d06434d8b8364c802c88df8c30dfb29a2437a4dd320f"
"RPM-2005-11-10:488:1","RPM-2005-11-10:488:1","488","INTEGRA","0","778","65c04ef772223fb59743a127029da65a817c516811757ef1b88001694aac971f"
"RPM-2005-11-10:489:1","RPM-2005-11-10:489:1","489","INTEGRA","0","541","1c4f8e495a817ca7ce3fabb0bd7325cf9ebe99462f14d495c3efc9f56e0239ee"
"RPM-2005-11-10:490:1","RPM-2005-11-10:490:1","490","INTEGRA","0","688","2330194030d3552e1d04d8a41add015486e3a04db7f04ceff26b14d548cbae40"
"RPM-2005-11-10:491:1","RPM-2005-11-10:491:1","491","INTEGRA","0","128","b7eacc75c299fc3f4499d6bbb1b89f02f6dde4d50331cf57c967d2596ed2d5ed"
"RPM-2005-11-10:491:2","RPM-2005-11-10:491:2","491","INTEGRA","0","73","a473aa620a2910ae1b6db26afba20e3f764311676c737e881b62944fa5c670c1"
"RPM-2005-11-10:491:3","RPM-2005-11-10:491:3","491","INTEGRA","0","452","b1d89e3a6b90674f58615ffeb52b99230136d1a47150b5c682457387b7bdedd3"
"RPM-2005-11-10:492:1","RPM-2005-11-10:492:1","492","INTEGRA","0","7569","911d907bfc1ef4ac5d4d090d87356cb587c3e824d9f45a5ed3b84a0640ff62b9"
"RPM-2005-11-10:493:1","RPM-2005-11-10:493:1","493","INTEGRA","0","74","386caa80604c21f21ec750eebcd89c99965c6ce62fe45f172e9a52c1d6e4ecd7"
"RPM-2005-11-10:494:1","RPM-2005-11-10:494:1","494","INTEGRA","0","1757","f9e30cee4f7cd10bca832a28d9c78b9fdf9921492e18736136a2f54c58d4ac3e"
"RPM-2005-11-10:495:1","RPM-2005-11-10:495:1","495","INTEGRA","0","1445","5a971076db33c029d7d7c8ab5b072582d953848aa9fc3d558da4606b32713d27"
"RPM-2005-11-10:496:1","RPM-2005-11-10:496:1","496","INTEGRA","0","1619","968f693821ebff7ef15f0e5ae89e49323504aff5680f4f9b7f478f0796ea0484"
"RPM-2005-11-10:497:1","RPM-2005-11-10:497:1","497","INTEGRA","0","580","bd3ee1b0bb0a4270625cd51559ccab42be71b4efb3bcbaff9387710a7877b742"
"RPM-2005-11-10:498:1","RPM-2005-11-10:498:1","498","INTEGRA","0","114","7746c4229ec549ed0ceccd73c48f5b2472b250ef74dbd7fcad1edf7f8d8698b5"
"RPM-2005-11-10:499:1","RPM-2005-11-10:499:1","499","INTEGRA","0","3500","ecf2557481aad174fcc46fcb2cf2aba208d8274cfef85191f570ba42100181db"
"RPM-2005-11-10:500:1","RPM-2005-11-10:500:1","500","INTEGRA","0","3668","e961ce03093b5bb1b39343e6751bc58d10cf7ef5758fdd114ff52e33083dcf2d"
"RPM-2005-11-10:501:1","RPM-2005-11-10:501:1","501","INTEGRA","0","3683","a191acd799ae4075d7116eae6763230ddf5fbf9ea1ee896ce90d0608762cbc33"
"RPM-2005-11-10:502:1","RPM-2005-11-10:502:1","502","INTEGRA","0","3105","8fc94ade6e106927e31a2fb984026ddffb62f821bc365a9e1c874f8514f24b94"
"RPM-2005-11-10:503:1","RPM-2005-11-10:503:1","503","INTEGRA","0","2700","92e85e84a0b8baa92e46043a08ea95d3826cc21d10dbd011edc3c81dc364e4c8"
"RPM-2005-11-10:503:2","RPM-2005-11-10:503:2","503","INTEGRA","0","144","83932f3ffb526cb19aaf93de4af01ec841b390dc455cb9a8383649599f6f0606"
"RPM-2005-11-10:504:1","RPM-2005-11-10:504:1","504","INTEGRA","0","2121","481fa2771784751b32684c2cec0079076c151bf3c103cc929b7791c33474f479"
"RPM-2005-12-13:505:1","RPM-2005-12-13:505:1","505","INTEGRA","0","1668","1f1e1b6258d2cadf4da9651b8eb11940aa5be050f352687197d3b4b8faa46fa7"
"RPM-2005-12-13:506:1","RPM-2005-12-13:506:1","506","INTEGRA","0","547","9adb2925b5e378a836e0b4c3742865f34097f056e44ac5c96f9eb1fb312268a9"
"RPM-2005-12-13:506:2","RPM-2005-12-13:506:2","506","INTEGRA","0","8662","1be2e6a665c92ba209df35a14d395c454179a8c9d0038c5d2145b5ecbeaf09a7"
"RPM-2005-12-13:506:3","RPM-2005-12-13:506:3","506","INTEGRA","0","107","b8cb81f46b4a35048e7fa1d13cdeba223df4f2f23b2343d3c9948a6dd5c3889e"
"RPM-2005-12-13:506:4","RPM-2005-12-13:506:4","506","INTEGRA","0","5743","8a1d0267e0da3dde3b71aa33b584675cd2a5a60c4a8cacf0aaeb2f1a3468264e"
"RPM-2005-12-13:506:5","RPM-2005-12-13:506:5","506","INTEGRA","0","49","ba458f42797c06cdd3009ba654508c6f3febad77e57ab69e028482a71aad48dc"
"RPM-2005-12-13:506:6","RPM-2005-12-13:506:6","506","INTEGRA","0","384","2f6cad41b00e1bf11589999bb2d9101ba1e2c46759e5d91009f2f9a5a880d836"
"RPM-2005-12-13:506:7","RPM-2005-12-13:506:7","506","INTEGRA","0","135","127e827c38a008341d81594cf1602cdfe55c5d76c00cc3dff0db92688b96cc6a"
"RPM-2005-12-13:506:8","RPM-2005-12-13:506:8","506","INTEGRA","0","206","d9cd3804ac7040f21db0fb8adfa98b40c70018dc4ee39e4172970c53b1e2421d"
"RPM-2005-12-13:506:9","RPM-2005-12-13:506:9","506","INTEGRA","0","272","195a83414caedc005792f9bac78cf77b4ea66b0e2989b0783852dd7853e9bcef"
"RPM-2005-12-13:506:10","RPM-2005-12-13:506:10","506","INTEGRA","0","533","11095ceec66306880fe474808f0062cdf60419354bd5020fedff9679c755ad89"
"RPM-2005-12-13:507:1","RPM-2005-12-13:507:1","507","INTEGRA","0","265","562be95b0e87523aac1914c9c80f1d28d3b312e0a2eb6f951c4a9e8611bf62f7"
"RPM-2005-12-13:507:2","RPM-2005-12-13:507:2","507","INTEGRA","0","228","f08e214331256deef8db0107d9948916ee7ab2e2e06e50eef0230774283e3e3c"
"RPM-2005-12-13:508:1","RPM-2005-12-13:508:1","508","INTEGRA","0","160","1b082c4ae21062f1c00fc144c2b8ec396b1e9be2e09bca70e4b0da4dcf8a1ffc"
"RPM-2005-12-13:508:2","RPM-2005-12-13:508:2","508","INTEGRA","0","120","3375592fd021eb305db273f09030d865e170822e4a21f3076e097325c92f5d09"
"RPM-2005-12-13:509:1","RPM-2005-12-13:509:1","509","INTEGRA","0","98","50f0d001ad2887ee48d570b2ebf73a124c35a809cb7f0995531164914d5c66a9"
"RPM-2005-12-13:509:2","RPM-2005-12-13:509:2","509","INTEGRA","0","482","a4b16e280b6352c279691ad1ed0c199ae134db22ead0ff1ca38bcfca5a6e39f2"
"RPM-2005-12-13:509:3","RPM-2005-12-13:509:3","509","INTEGRA","0","103","7201d3b9a6a77f58f005b655f73a64680c4ae1e27adff9d4691daeac12d77d8b"
"RPM-2005-12-13:509:4","RPM-2005-12-13:509:4","509","INTEGRA","0","227","bf830463d4fc9ea5d355a930bb88bc080a6b6491de674402d910f774aa66456e"
"RPM-2005-12-13:510:1","RPM-2005-12-13:510:1","510","INTEGRA","0","322","6d542c7a17b2f73ed213c84f5501f258fe8ba0d2bde50f14154a94413f73f5eb"
"RPM-2005-12-13:510:2","RPM-2005-12-13:510:2","510","INTEGRA","0","1165","e93df9cb8fd0a01c927ecefb3164336cfaf9d9e1ea21450a04e1fef170d229d2"
"RPM-2005-12-13:510:3","RPM-2005-12-13:510:3","510","INTEGRA","0","593","e7e99e08c163614e2ed9347c2ba505f42ca3457f3095c4f8fe27c67fb629713a"
"RPM-2005-12-13:510:4","RPM-2005-12-13:510:4","510","INTEGRA","0","926","32e78ea6457c0136c0a76df5ef7f5a902183106a319581b2b2c43ff4ac06a73b"
"RPM-2005-12-13:511:1","RPM-2005-12-13:511:1","511","INTEGRA","0","338","0a1a01de3948b47ebeda900a41debcc38c59778b83f6a216ca1b1963b66c2ff4"
"RPM-2005-12-13:512:1","RPM-2005-12-13:512:1","512","INTEGRA","0","418","e9a52968c26be1acf22e0fc6f2eebf1e2f1acd15065b36c61fc5be0d24b4ced7"
"RPM-2005-12-13:513:1","RPM-2005-12-13:513:1","513","INTEGRA","0","183","fb1583341fcb074a19db050530be52c42387a2ae7eb545151b6f82d1c4d288ee"
"RPM-2005-12-13:513:2","RPM-2005-12-13:513:2","513","INTEGRA","0","732","9ccee941b1c6c2ffa73a4bc402089df1ada0938dacacae6fdb8395e81ad70eac"
"RPM-2005-12-13:514:1","RPM-2005-12-13:514:1","514","INTEGRA","0","162","8e501f3681df0a113fc9459a22a1b982e7650f1addc348b691941a33ccca85d3"
"RPM-2005-12-13:514:2","RPM-2005-12-13:514:2","514","INTEGRA","0","835","ecd749b299777b8911859fe924b011d3e6c0dc1a35cbb3273ee8e940200810d0"
"RPM-2005-12-13:515:1","RPM-2005-12-13:515:1","515","INTEGRA","0","379","30d20d74336e2f0e80d752656fdc90be2b5f23989cd8df02177c1dbbf22863b6"
"RPM-2005-12-13:515:2","RPM-2005-12-13:515:2","515","INTEGRA","0","320","faa6c01b2f0fef298de967bee60695f4bbc80ea69ce4d6899f90ed0d5de334cf"
"RPM-2005-12-13:515:3","RPM-2005-12-13:515:3","515","INTEGRA","0","642","448c198eed64d37dacc570015654eabf44a8f7e0aa42d824b67f024f401ae176"
"RPM-2005-12-13:515:4","RPM-2005-12-13:515:4","515","INTEGRA","0","588","c048a32ee82defdd50549e752ba8818c2fd546c21043dd76f2a12c02169a8930"
"RPM-2005-12-13:516:1","RPM-2005-12-13:516:1","516","INTEGRA","0","206","e7597143684b609536913c0b65026b3e5ab57e1ad2793d4b24b9f826eeaa2191"
"RPM-2005-12-13:516:2","RPM-2005-12-13:516:2","516","INTEGRA","0","955","893252ccb1b304524ebd600a403d773a78c9700a293770b1796c58bccd7a9105"
"RPM-2005-12-13:516:3","RPM-2005-12-13:516:3","516","INTEGRA","0","326","1cdf80c557234d9ceb6289b17953e25cf9bde18896186e9e5d03430b8b499db3"
"RPM-2005-12-13:516:4","RPM-2005-12-13:516:4","516","INTEGRA","0","312","301115d1f129df34beb66be61c26ad9921b7853f7166fc3c2b6193e2affb0c6d"
"RPM-2005-12-13:516:5","RPM-2005-12-13:516:5","516","INTEGRA","0","448","2ee186e0cb3fd4c310d34d6f0f03c73c47a8cdf049ad07f12eab78e28c7cbb3b"
"RPM-2005-12-13:516:6","RPM-2005-12-13:516:6","516","INTEGRA","0","277","8be6249903e869b26a3005b29eb1ba3bedc5df6a5feb1387b446e344c7521001"
"RPM-2005-12-13:516:7","RPM-2005-12-13:516:7","516","INTEGRA","0","567","0f4abae471b46df466f379213c2523d6cad01c32a9a8919fac387f9f83b704b5"
"RPM-2005-12-13:516:8","RPM-2005-12-13:516:8","516","INTEGRA","0","75","fd5e66616f36905924729f5ccf65e0462e90e5080b812dc5942b7b262847c161"
"RPM-2005-12-13:516:9","RPM-2005-12-13:516:9","516","INTEGRA","0","666","4a62b7fb2a4846c0c0aad78a091180e7cf2682f3d0f0e6dc1efb79e998dea834"
"RPM-2005-12-13:516:10","RPM-2005-12-13:516:10","516","INTEGRA","0","382","dcd3b3ba492407d697d8d72a32d32198873b5fb544f565a5d9362713bcda9ecc"
"RPM-2005-12-13:516:11","RPM-2005-12-13:516:11","516","INTEGRA","0","530","0080e39d75a7d18d2a2eb41dc84d0e076c3d2c5eb4f6383257a7a4c8d4defbc1"
"RPM-2005-12-13:516:12","RPM-2005-12-13:516:12","516","INTEGRA","0","196","6aa3eb9ddae77a6292290b05bf4a2c093719e66ad4e8580524ca864ee4cbed30"
"RPM-2005-12-13:516:13","RPM-2005-12-13:516:13","516","INTEGRA","0","143","8a649aafb7d9ded985a2026a8d9a8c7c57dd5921692f6c06afbb16389ffd86a5"
"RPM-2005-12-13:516:14","RPM-2005-12-13:516:14","516","INTEGRA","0","498","742cb5ede15adcf4f4ec32f0485d3b5b82d9cc16d3da5e8c96e8a0953a6b583f"
"RPM-2005-12-13:517:1","RPM-2005-12-13:517:1","517","INTEGRA","0","144","4a9683e00e7f46efc19bc894da7e168b4e6262bb81b025d86751c9224e6cc8d9"
"RPM-2005-12-13:518:1","RPM-2005-12-13:518:1","518","INTEGRA","0","101","5137db35b4826252302e5f4c0734f8d1c39e2ccf05e4287fd3f2cee211ed6bad"
"RPM-2005-12-13:518:2","RPM-2005-12-13:518:2","518","INTEGRA","0","221","3df70d7443f613e7d55c6bf72fcf38301e20864bee8decad2c653e914dd13c7c"
"RPM-2005-12-13:518:3","RPM-2005-12-13:518:3","518","INTEGRA","0","128","85765c07f5caf363fc1e60503d8025b9257ad5fdfa19192a21d03d2fd5d93d47"
"RPM-2005-12-13:518:4","RPM-2005-12-13:518:4","518","INTEGRA","0","73","b52ce3e2994bff136119c99122ede8c157e0a4f712b9ce3a2fd9bc49b09f8895"
"RPM-2005-12-13:518:5","RPM-2005-12-13:518:5","518","INTEGRA","0","252","36accb9c406693af67a63555e44e8c4d3610f369be77f2ac852caf855695f86a"
"RPM-2005-12-13:518:6","RPM-2005-12-13:518:6","518","INTEGRA","0","5935","2a5eb952c84834f76f283a12bc3b32538ee7ce767a60005aa70749172d2d89e6"
"RPM-2005-12-13:518:7","RPM-2005-12-13:518:7","518","INTEGRA","0","74","386caa80604c21f21ec750eebcd89c99965c6ce62fe45f172e9a52c1d6e4ecd7"
"RPM-2005-12-13:519:1","RPM-2005-12-13:519:1","519","INTEGRA","0","1436","84823bc0a930249c964c6587ab0c9c6afbf42a27f8ca088d1383e505c059a829"
"RPM-2005-12-13:520:1","RPM-2005-12-13:520:1","520","INTEGRA","0","2821","dcfa04f2e22641001df3e40ec44e1604b92209c538573bdde4dfb73172065c2f"
"RPM-2005-12-13:520:2","RPM-2005-12-13:520:2","520","INTEGRA","0","2539","30d281a6d6539e865661aca90034b47066591183aaa1de9d622b3647f01392dc"
"RPM-2005-12-13:521:1","RPM-2005-12-13:521:1","521","INTEGRA","0","892","db7443b26ad851dc1e09ecce9e92ab9a4e2ea4d3f65f6834ab9c0349058451c9"
"RPM-2005-12-13:522:1","RPM-2005-12-13:522:1","522","INTEGRA","0","114","7746c4229ec549ed0ceccd73c48f5b2472b250ef74dbd7fcad1edf7f8d8698b5"
"RPM-2005-12-13:523:1","RPM-2005-12-13:523:1","523","INTEGRA","0","2750","421b5c3e9785bff1c66a9ce2fbe9ebdc00383db218f1ac10bab04c99d1104bc3"
"RPM-2005-12-13:524:1","RPM-2005-12-13:524:1","524","INTEGRA","0","2836","bd04103bca6c5f4e37d0a5b95a651893a6ca4b81022087113c3cfcd44953aedf"
"RPM-2005-12-13:525:1","RPM-2005-12-13:525:1","525","INTEGRA","0","2542","1c699adc5d4b0e19a911ca94a7fcae05cba81983ab37193416c78b004bc842ac"
"RPM-2005-12-13:526:1","RPM-2005-12-13:526:1","526","INTEGRA","0","3317","ed0ceda3151d6021465435533fd0194f44044aa2b547b3c9f2e9c87326e4d7f3"
"RPM-2005-12-13:526:2","RPM-2005-12-13:526:2","526","INTEGRA","0","1512","bb9559e725cdaabef127f730aadcd8cbf205d35fa0bbf639c2278bd2ff950d17"
"RPM-2006-01-12:527:1","RPM-2006-01-12:527:1","527","INTEGRA","0","1607","9e2c5266a106910d854657fb2978ec96d5e575422344b0a33a929da0d727f774"
"RPM-2006-01-12:528:1","RPM-2006-01-12:528:1","528","INTEGRA","0","109","7f7415ee8f64ced81b4de4ecbd72c29dae118c6ad13ae80020e6b4f373587a32"
"RPM-2006-01-12:529:1","RPM-2006-01-12:529:1","529","INTEGRA","0","387","434d36b3ec41afd756470e6f31344e0bba8be3e441af983d0ca8c9ed4e008401"
"RPM-2006-01-12:530:1","RPM-2006-01-12:530:1","530","INTEGRA","0","151","8fdeda018361f33c26ab97bf8197876cbee22ed1d78f373fac973f94cb4f4a91"
"RPM-2006-01-12:531:1","RPM-2006-01-12:531:1","531","INTEGRA","0","11555","9286149f8be7748ff485ee0485ce337b83fa16f03f67f7b38f22362ab8fbf004"
"RPM-2006-01-12:532:1","RPM-2006-01-12:532:1","532","INTEGRA","0","107","b8cb81f46b4a35048e7fa1d13cdeba223df4f2f23b2343d3c9948a6dd5c3889e"
"RPM-2006-01-12:533:1","RPM-2006-01-12:533:1","533","INTEGRA","0","13334","0458ebeeb92013405d608662de1d23ffc1386eac4ee7e90368c9a9b2934a2c15"
"RPM-2006-01-12:534:1","RPM-2006-01-12:534:1","534","INTEGRA","0","49","ba458f42797c06cdd3009ba654508c6f3febad77e57ab69e028482a71aad48dc"
"RPM-2006-01-12:535:1","RPM-2006-01-12:535:1","535","INTEGRA","0","301","dfdf6de32345ffd4791120e4d423316fcb8345852692ace3bc433fbfe1349c45"
"RPM-2006-01-12:536:1","RPM-2006-01-12:536:1","536","INTEGRA","0","367","ca6a1142d45eb60f4da9c0c114ae410a93489fe8ac1161fc54536782d31e0d35"
"RPM-2006-01-12:537:1","RPM-2006-01-12:537:1","537","INTEGRA","0","509","26d434c5259f1bf67448a406e7d488ee9f27d23b4369b8a33f723d41c8345550"
"RPM-2006-01-12:538:1","RPM-2006-01-12:538:1","538","INTEGRA","0","727","d35d056475a5a9aaf6793e2935f514ae235c06df93eaf8bf74ae0a8421333982"
"RPM-2006-01-12:539:1","RPM-2006-01-12:539:1","539","INTEGRA","0","122","cf35f53d6e0babf6cc2a5f685a47b41360d918ecd8b363c6bfd6f3ceff825981"
"RPM-2006-01-12:540:1","RPM-2006-01-12:540:1","540","INTEGRA","0","263","a0c20109a738e07ab838bbafe1bc80f5335c0468f8d94cad4bd56238cedb05fa"
"RPM-2006-01-12:541:1","RPM-2006-01-12:541:1","541","INTEGRA","0","241","8dfff8ee3c4cc855e8470f044e087f3ba47f09db3e1dad83a1ee261c8ad01d74"
"RPM-2006-01-12:542:1","RPM-2006-01-12:542:1","542","INTEGRA","0","422","cec8a659de0e7990340b742bf7d0c5615b3e6d7b41f502f0f8c4ba7ea0627295"
"RPM-2006-01-12:543:1","RPM-2006-01-12:543:1","543","INTEGRA","0","682","592b6c51d4b0fa64d999ce42b0a90c240147aeeb097e3eafd4f15301321f1916"
"RPM-2006-01-12:544:1","RPM-2006-01-12:544:1","544","INTEGRA","0","202","3fa962ec529c2deead30fd3c0daec364d0a3ffdc2751019e2289acbf14f52baa"
"RPM-2006-01-12:545:1","RPM-2006-01-12:545:1","545","INTEGRA","0","487","347711379c8cfca439c36b5ffc8862616ee96fe4e0eb9fbf93a6811222f15b6f"
"RPM-2006-01-12:546:1","RPM-2006-01-12:546:1","546","INTEGRA","0","85","bf0237147b9df232ad9a04796e2d2441cca4f64ea8ef42858fe55ac0aff1d102"
"RPM-2006-01-12:547:1","RPM-2006-01-12:547:1","547","INTEGRA","0","334","48d36c294db6823dfce1bb9ee8cc7315a2d788c4f50b2ea6dcfc52ee440cb398"
"RPM-2006-01-12:548:1","RPM-2006-01-12:548:1","548","INTEGRA","0","136","0d698ee853d0ffc954a3a51333442b37063e2ecbb043423662ccbedf7810b4e7"
"RPM-2006-01-12:549:1","RPM-2006-01-12:549:1","549","INTEGRA","0","355","240d54bfd06bfc53d54aca8429b3973c8120741481ae820aed10438472ac42de"
"RPM-2006-01-12:550:1","RPM-2006-01-12:550:1","550","INTEGRA","0","191","7150618f6a353063c7685b54610420c01fb2caf5fa26dd433e50b32895c9843a"
"RPM-2006-01-12:551:1","RPM-2006-01-12:551:1","551","INTEGRA","0","456","4c4d7097abafb7793573983beef93e2559a8083a92e93e245e9819a63caa8c01"
"RPM-2006-01-12:552:1","RPM-2006-01-12:552:1","552","INTEGRA","0","213","d7165a5e7698286e69c2f2cfaa73b7f590fc0d3751de42dd60a5b278ed512d85"
"RPM-2006-01-12:553:1","RPM-2006-01-12:553:1","553","INTEGRA","0","548","7b6272bbc0472864cae43d0ca5925afce865b2af78d13f6aae691939e01058b6"
"RPM-2006-01-12:554:1","RPM-2006-01-12:554:1","554","INTEGRA","0","128","047d31cded64aef41c41409b1a7ae8d2ac18540390ba68564a8c6a716dc6ed39"
"RPM-2006-01-12:554:2","RPM-2006-01-12:554:2","554","INTEGRA","0","73","c83bfe34c4d61a9e30916ba83fcf135970bec51933b44cb11a68dd8d0c511f19"
"RPM-2006-01-12:554:3","RPM-2006-01-12:554:3","554","INTEGRA","0","292","302425803f04945171ae6df36bc4f8fafb69b99f2501c994a9f8f6da20181452"
"RPM-2006-01-12:555:1","RPM-2006-01-12:555:1","555","INTEGRA","0","260","0a8d7a48977fc47d640b90299c859f5d148396546a1cd19fd9e073e32ba0a9a6"
"RPM-2006-01-12:556:1","RPM-2006-01-12:556:1","556","INTEGRA","0","159","83ddcda302368a68e59b7f4a7f2d28a768308d37c9dc8a9c2b97b0f1a1c9286e"
"RPM-2006-01-12:557:1","RPM-2006-01-12:557:1","557","INTEGRA","0","8855","2929bc31ec92d588298f14da36ba897530c6f447334efdfefaef77596c8d21fe"
"RPM-2006-01-12:558:1","RPM-2006-01-12:558:1","558","INTEGRA","0","74","386caa80604c21f21ec750eebcd89c99965c6ce62fe45f172e9a52c1d6e4ecd7"
"RPM-2006-01-12:559:1","RPM-2006-01-12:559:1","559","INTEGRA","0","5407","2e3a882a304d78791ad61d599a08196f9ae5544f2f4c997fd13255acd50f8eb1"
"RPM-2006-01-12:560:1","RPM-2006-01-12:560:1","560","INTEGRA","0","2219","9e5f52d17d0bb7c31011d2f1a1d6b6e8bd6967ef3999cb7099a24c4735bc7113"
"RPM-2006-01-12:561:1","RPM-2006-01-12:561:1","561","INTEGRA","0","2722","00fe49ddf8c80e985ab2a035eaa74bad3d44ee83a834a7f3e8f9fe6f1c218670"
"RPM-2006-01-12:562:1","RPM-2006-01-12:562:1","562","INTEGRA","0","1885","c5024adb5f15449dff394b295fd8e19bd641f65893a238db8cf7302d06c14998"
"RPM-2006-01-12:563:1","RPM-2006-01-12:563:1","563","INTEGRA","0","2541","b9564410895200a44d9bad4582ac0f16550fc342ab49ab356da58672e0c20434"
"RPM-2006-01-12:564:1","RPM-2006-01-12:564:1","564","INTEGRA","0","728","59f3537d16ea1d40718f46b4a5e140323227b81e0da96da574982ae1383107f8"
"RPM-2006-01-12:565:1","RPM-2006-01-12:565:1","565","INTEGRA","0","1286","d59df5e228e7146eb759b38575988fa51af7b46d980b29fd5c0ceab5aa594f87"
"RPM-2006-01-12:566:1","RPM-2006-01-12:566:1","566","INTEGRA","0","457","bbe0e9b6102749ffe3739c74e32d35aa20bcc0ccd644683289799b9e547863f5"
"RPM-2006-01-12:567:1","RPM-2006-01-12:567:1","567","INTEGRA","0","961","cf602af3f318b98398b3982bacca859c0288e85576d6f07d1f143a6d5eaceab5"
"RPM-2006-01-12:568:1","RPM-2006-01-12:568:1","568","INTEGRA","0","114","7746c4229ec549ed0ceccd73c48f5b2472b250ef74dbd7fcad1edf7f8d8698b5"
"RPM-2006-01-12:569:1","RPM-2006-01-12:569:1","569","INTEGRA","0","2698","67f9f8f72d31bb470f246298d30abb032419634bddfe52c15fa00d67906c737c"
"RPM-2006-01-12:570:1","RPM-2006-01-12:570:1","570","INTEGRA","0","5099","029764cd7732ea699bedc8c694b7c1d52d735626e186ac54ca480074abbb54f1"
"RPM-2006-01-12:571:1","RPM-2006-01-12:571:1","571","INTEGRA","0","4683","766ad0a170656731c03760231859c0bc002f3eafa9396497abfaa09355295b47"
"RPM-2006-01-12:572:1","RPM-2006-01-12:572:1","572","INTEGRA","0","4787","642d97387edc70e470e453096151b4367cb54306f4d6c328cc1af82cc847666a"
"RPM-2006-01-12:573:1","RPM-2006-01-12:573:1","573","INTEGRA","0","4425","358e53e6dd6c00491c5c1bb8578ae518964dde43cc1353b6217e3ede78cc77d1"
"RPM-2006-01-12:574:1","RPM-2006-01-12:574:1","574","INTEGRA","0","1924","ec69f971aad041b5e94617cec9fd314a404ee264317ea970611f75721b102d13"
"RPM-2006-02-09:575:1","RPM-2006-02-09:575:1","575","INTEGRA","0","1346","50e0d65397a5852708dcdd25804347dcbf6f5618aeee0dfe1f45c405ce84d1ae"
"RPM-2006-02-09:576:1","RPM-2006-02-09:576:1","576","INTEGRA","0","572","dcfac6cb3ccb8d034d444e6753e93177792141a84cade52ef2c9de3f8f3e5afa"
"RPM-2006-02-09:576:2","RPM-2006-02-09:576:2","576","INTEGRA","0","61","fdae3ece2afa8988482ad1ef03ac2121c1b8a8a08a4505c3b1fee5073e6c7479"
"RPM-2006-02-09:576:3","RPM-2006-02-09:576:3","576","INTEGRA","0","545","1e0b138fdd5b559438ff44b12e6e2a333f0c1778dba3a1324c160ab523ceecb3"
"RPM-2006-02-09:576:4","RPM-2006-02-09:576:4","576","INTEGRA","0","4812","9f0c22613ef691e4eda2f8505e8b8d393a8c8ec63eb8d5989ad9df99f275826d"
"RPM-2006-02-09:577:1","RPM-2006-02-09:577:1","577","INTEGRA","0","142","47cfc3a922b7727f4ffb0c8f8a15d624506ebe28555e898052551e19a454bc47"
"RPM-2006-02-09:578:1","RPM-2006-02-09:578:1","578","INTEGRA","0","184","bbc8b385fa7e036c8ed00c654680226f6499b57493660d5be3add81dfeda1271"
"RPM-2006-02-09:578:2","RPM-2006-02-09:578:2","578","INTEGRA","0","820","b53fc127742575a4b71bd94cd596dbe4d26f1e6892b9529e37fc20d4c3d90379"
"RPM-2006-02-09:579:1","RPM-2006-02-09:579:1","579","INTEGRA","0","262","817b2a417d52d2bf4f6a646027fe88015abd1ce2c4a593627bd1374be75d235f"
"RPM-2006-02-09:580:1","RPM-2006-02-09:580:1","580","INTEGRA","0","436","a272792ad0d6675892297274790a741941402bc09743a0eff7d32134c56069ee"
"RPM-2006-02-09:581:1","RPM-2006-02-09:581:1","581","INTEGRA","0","234","08cc8d061d0d5bc175d433e7e60ab1ddd5c9605d784f0894c7426ebb9174f260"
"RPM-2006-02-09:581:2","RPM-2006-02-09:581:2","581","INTEGRA","0","424","16f331e12573758ef4ed1a02547fa702e0b2aa6995101d967094474bae99b552"
"RPM-2006-02-09:582:1","RPM-2006-02-09:582:1","582","INTEGRA","0","202","59f654e56652c6501d4e5a7b739e29c841ab66733563f9c11d4dd6396dfb99d5"
"RPM-2006-02-09:582:2","RPM-2006-02-09:582:2","582","INTEGRA","0","157","f25fc3788b3f8242a379359bd4802a81296a1f63c43cd102aded80d0f139e779"
"RPM-2006-02-09:582:3","RPM-2006-02-09:582:3","582","INTEGRA","0","316","4ec2ea055541282ce01a72e6c3636cf22e9b3169d300e917a1d3f941e4207ec7"
"RPM-2006-02-09:583:1","RPM-2006-02-09:583:1","583","INTEGRA","0","204","f1f9fe91025afde7d1cb5142277a35d314d4b3641f83963f2cfb1a2a19947f34"
"RPM-2006-02-09:584:1","RPM-2006-02-09:584:1","584","INTEGRA","0","930","31220facf46bd5e7f67c53ebc0d22822749c9937ff876c0675a4c38d84c2d81d"
"RPM-2006-02-09:585:1","RPM-2006-02-09:585:1","585","INTEGRA","0","577","5828dbbbcdade7568a4a9da5586817d3b43207faa3dadcf1a703e6f337016594"
"RPM-2006-02-09:585:2","RPM-2006-02-09:585:2","585","INTEGRA","0","186","e457c139f62fe1bc5fa9950844f979267e91bb281b723364f6383d6aafd6ce59"
"RPM-2006-02-09:586:1","RPM-2006-02-09:586:1","586","INTEGRA","0","208","16cda7366d30757e5ab64768b87638341b974b00a650b7b1c79ea9b76eae52d9"
