Ciclos,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,ID_Turno,Relacion_Turno,Alertas_Actuales,Texto_Actual
1,6220,3cae19d09f06ede8137d2127248f076a65747e908ea8db8d5676b77add4f7859,2014-05-15,8126,Luis Óscar Herrera Barriga,8179,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-05-15:T44,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:30 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6220,3cae19d09f06ede8137d2127248f076a65747e908ea8db8d5676b77add4f7859,2014-05-15,8126,Luis Óscar Herrera Barriga,8180,Consejo del Banco Central de Chile,ACTA/META,RPM-2014-05-15:T45,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 210, incorporándose a esta Sesión el Subsecretario de Hacienda señor Alejandro Micco."
1,6276,d4b9939386482238cd961bcef27c83595260d532ce8dcf269481050f9f3583db,2014-06-12,8194,Enrique Marshall Rivera,8248,Enrique Marshall Rivera,SUJETO_ROL_NOMBRE,RPM-2014-06-12:T49,INICIO_EXPLICITO,,"El Vicepresidente señor Enrique Marshall expresa que en el ámbito interno se advierte una actividad ligeramente más débil, que se prolonga; expectativas de movimientos de tasa similares a las observadas en el mes de marzo; y algo más de inflación, pero que sería de carácter transitorio. Agrega que el último registro de inflación ha sido tranquilizador en el sentido que no han surgido nuevos elementos que la impulsen; no obstante, se anticipa un período no tan breve con inflaciones altas, lo cual genera un grado de tensión. En síntesis, estima que el panorama actual es similar al de los meses recientes."
1,6276,d4b9939386482238cd961bcef27c83595260d532ce8dcf269481050f9f3583db,2014-06-12,8194,Enrique Marshall Rivera,8249,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-06-12:T50,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:25 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6276,d4b9939386482238cd961bcef27c83595260d532ce8dcf269481050f9f3583db,2014-06-12,8194,Enrique Marshall Rivera,8250,Consejo del Banco Central de Chile,ACTA/META,RPM-2014-06-12:T51,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 211, incorporándose a esta Sesión el Ministro de Hacienda señor Alberto Arenas."
2,6293,78b72ffce88b20cddbf81efeffddeea8b37ff6da0f0eebf4da79d0b4c97b0023,2014-06-12,8212,Rodrigo Vergara Montes,8268,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-06-12:T66,INSTITUCIONAL,FINAL_SIN_PUNTUACION,"El Presidente señor Rodrigo Vergara agradece el planteamiento efectuado por el Vicepresidente señor Enrique Marshall e inicia su intervención expresando su reconocimiento al staff por el excelente análisis que se ha presentado a consideración del Consejo. Manifiesta que en el escenario externo se aprecia una consolidación de la recuperación en el mundo avanzado, junto con un mejoramiento de las condiciones financieras internacionales que se refleja, entre otros aspectos, en bajas en premios soberanos y bancarios, el repunte de las bolsas de valores y los flujos de capital hacia economías emergentes. Plantea que la velocidad e intensidad de algunos de estos movimientos no deja de sorprender y llama a cierta cautela. En el ámbito interno, señala que el aspecto principal lo constituye que la inflación en doce meses se sitúe en 4,7%. En este sentido, indica que en el mes de mayo pasado, luego de varios meses, la inflación estuvo dentro del rango de las estimaciones, aunque en su parte superior. La dinámica inflacionaria ha sido mayor que la esperada y, si f /• bien se estima que es transitoria, evidentemente preocupa cuando, en promedio, el traspaso de la depreciación a precios parece haber sido algo superior a lo previsto y se ha extendido además a numerosos bienes y servicios. Asimismo, se espera que la inflación se mantenga por sobre 4% por varios meses para confluir a 3% el próximo año, lo que implica una postergación de la convergencia a la meta, que hasta hace un tiempo reciente se esperaba para fines de este año. Agrega que la inflación subyacente se sitúa cerca de la parte superior del rango de tolerancia, esperándose que se mantenga en ese nivel por algunos meses; y que las expectativas siguen ancladas en 3% anual en el horizonte de política. Consigna que el ritmo de crecimiento de la actividad sigue lento y que no se proyecta un repunte significativo en lo inmediato. A la conocida caída de la inversión se suma una desaceleración del consumo, en particular, el de bienes durables; y que esta desaceleración de la demanda ha implicado un mejoramiento en las cifras de cuenta corriente, cuyo déficit se estima que será significativamente menor al que se proyectaba hace algunos meses. El mercado laboral, por su parte, sigue sólido en términos de la tasa de desempleo, aunque se aprecia un menor dinamismo en el empleo asalariado, compensado por el mayor dinamismo en los empleos por cuenta propia. Añade que los salarios nominales muestran una tendencia al alza, aunque más moderada en el último dato. En el escenario expuesto, considera que las opciones que presenta la Gerencia de División de Estudios son las más razonables, aunque estima que la de mantener la TPM en su nivel actual se impone en esta oportunidad. El Presidente señor Rodrigo Vergara destaca que la TPM ya se ha disminuido en 100 puntos base desde el pasado mes de octubre y que las tasas de largo plazo se mantienen particularmente bajas. Además, los costos de fínanciamiento se encuentran en niveles que no se habían visto en varios años, e incluso en algunos casos se trata de mínimos históricos; las tasas de interés para los créditos hipotecarios se encuentran cerca de sus límites inferiores; los spreads en las tasas cortas son muy bajos, y existe amplia liquidez en el marcado. En su opinión, todo estos antecedentes llevan a concluir que la política monetaria más expansiva, junto a condiciones de mercado, están imprimiendo un impulso relevante a la economía. Agrega que llaman a actuar con cautela el hecho que la inflación sea superior a la esperada, que se sitúe sobre el rango meta y que se espere que se mantenga en esos niveles por varios meses, como asimismo, el riesgo de que alguna sorpresa imprevista pueda llevarnos incluso por sobre la cifra actual, En las actuales condiciones de desaceleración de la economía, considera que el riesgo inflacionario es bajo, pero no nulo, y que ello, más el impulso monetario ya en operación, hacen, en su opinión, que sea contraproducente entregar una señal de mayor relajamiento. Destaca que en materia de inflación son importantes las señales; ya que el Banco no puede arriesgarse a que las expectativas se desanclen, por lo que se debe entregar un mensaje claro al respecto. A su juicio, este es un momento importante para dar ese mensaje y es lo más apropiado que el Banco Central de Chile puede hacer para lograr un crecimiento sostenible en el largo plazo. Por el contrario, estima que una baja de la tasa rectora en esta oportunidad podría entregar una señal equívoca. Por lo demás, considera que en las actuales circunstancias, esperar un tiempo antes de seguir dando mayor estímulo monetario representa los beneficios antes mencionados y no produce grandes efectos porque, como se comentó, las condiciones de tasas de interés a los distintos plazos ya son expansivas Por los motivos antedichos, manifiesta que su voto es por mantener la Tasa de Política Monetaria en 4,0% anual y el sesgo expansivo del último Comunicado. En consecuencia, conforme a lo manifestado por los señores Consejeros, el Presidente señor Rodrigo Vergara señala que se acuerda por cuatro votos a favor y uno en contra, mantener la Tasa de Política Monetaria en 4,0% anual. Como es tradicional para el caso de producirse votos disidentes, el Presidente señor Rodrigo Vergara consulta al Consejero señor Pablo García si desea sumarse a la votación de la mayoría de los señores Consejeros"
2,6293,78b72ffce88b20cddbf81efeffddeea8b37ff6da0f0eebf4da79d0b4c97b0023,2014-06-12,8212,Rodrigo Vergara Montes,8269,Pablo García Silva,CONTEXTO_REVISADO,RPM-2014-06-12:T67,SIN_CONTINUIDAD_CONFIRMADA,,"y en este sentido, el Consejero señor Pablo García reitera su decisión de mantener su voto en orden a rebajar la TPM en 25 puntos base, a 3,75% anual."
2,6293,78b72ffce88b20cddbf81efeffddeea8b37ff6da0f0eebf4da79d0b4c97b0023,2014-06-12,8212,Rodrigo Vergara Montes,8270,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-06-12:T68,INSTITUCIONAL,,"En razón de lo expuesto, el Presidente señor Rodrigo Vergara deja constancia que se acuerda por cuatro votos a favor y uno en contra, mantener la Tasa de Política Monetaria en 4,0% anual."
1,6326,fcba5ee6c66f458fe8a39a0c1a45c114c3d1666883eae5475cc5487ea0ebae3c,2014-07-15,8247,Miguel Fuentes Díaz,8305,Miguel Fuentes Díaz,ROL+NOMBRE,RPM-2014-07-15:T33,SIN_CONTINUIDAD_CONFIRMADA,ATRIBUCION_HEURISTICA_LEGADA,"El Gerente de Análisis Macroeconómico señor Miguel Fuentes procede a responder las consultas y comentarios. En relación con la pregunta del Consejero señor Sebastián Claro sobre la incidencia del consumo y de la inversión en la desaceleración de la actividad, manifiesta que la evolución del consumo tiene una incidencia mayor, porque su participación en la demanda agregada también lo es. Precisa que la revisión del consumo del segundo trimestre, desde 2,9 a 2,8%, responde principalmente al consumo de servicios, que ha exhibido un menor dinamismo de manera persistente; y que la inversión se ha revisado a la baja para el presente año desde el -0,8% contemplado en el IPoM del mes de junio a un - 1,1%, pero esta corrección tiene una incidencia mucho menor en la demanda agregada que la del consumo. Por otra parte, señala que el tema relacionado con las brechas se seguirá analizando con miras al próximo IPoM. En cuanto a la evaluación de corto plazo de la inflación, señala que el bajo registro del mes de junio no se ha traducido en una corrección relevante; y en lo que concierne a la inflación de servicios, se ha asumido que la caída es transitoria, tanto por el efecto de los gastos comunes, las tarifas de los taxis y algunos elementos vinculados a salarios, como los del servicio doméstico. En consecuencia, no se advierten cambios en el escenario de corto plazo, como tampoco una corrección relevante en el ítem core o un cambio en la proyección importante en ese sentido. Con respecto a la corrección del PIB, aclara que la revisión a la baja del sector agrícola, en torno a cuatro puntos porcentuales en el segundo trimestre, tiene una incidencia menor que la revisión del consumo de servicios y de la inversión. En lo concerniente al Mecanismo de Estabilización de Precios de los Combustibles, Mepco, manifiesta que de acuerdo con las simulaciones que se han realizado internamente, este mecanismo reduciría la volatilidad de los precios de las gasolinas en el corto plazo, al suavizar las alzas y las bajas de precios, porque su propósito es el de evitar fluctuaciones relevantes en el precio de las gasolinas. Agrega que este mecanismo tendría alguna incidencia en la inflación final en la medida que entre en vigencia en diciembre o enero próximo, pero en el horizonte contemplado internamente no afectará la inflación acumulada al mes de diciembre."
1,6326,fcba5ee6c66f458fe8a39a0c1a45c114c3d1666883eae5475cc5487ea0ebae3c,2014-07-15,8247,Miguel Fuentes Díaz,8306,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-07-15:T34,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:50 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6326,fcba5ee6c66f458fe8a39a0c1a45c114c3d1666883eae5475cc5487ea0ebae3c,2014-07-15,8247,Miguel Fuentes Díaz,8307,Consejo del Banco Central de Chile,ACTA/META,RPM-2014-07-15:T35,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 212, incorporándose a esta Sesión el Subsecretario de Hacienda señor Alejandro Micco."
1,6373,e9163ed90e5bbe91660ac35aedf8832be9459ec262daa3c2b2b6bbbdb2c00852,2014-08-14,8299,Rodrigo Vergara Montes,8359,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-08-14:T34,INICIO_EXPLICITO,,"El Presidente señor Rodrigo Vergara agradece la exposición del Gerente de Análisis Macroeconómico señor Miguel Fuentes, y al no formularse consultas ni comentarios, siendo las 13:27 horas, suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6373,e9163ed90e5bbe91660ac35aedf8832be9459ec262daa3c2b2b6bbbdb2c00852,2014-08-14,8299,Rodrigo Vergara Montes,8360,Consejo del Banco Central de Chile,ACTA/META,RPM-2014-08-14:T35,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 213, incorporándose a esta Sesión el Subsecretario de Hacienda señor Alejandro Micco."
1,6373,e9163ed90e5bbe91660ac35aedf8832be9459ec262daa3c2b2b6bbbdb2c00852,2014-08-14,8299,Rodrigo Vergara Montes,8361,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-08-14:T36,INICIO_EXPLICITO,,"El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de febrero de 2015 se efectuará el día jueves 12 de ese mes y, a continuación, concede la palabra al Gerente de Análisis Macroeconómico señor Miguel Fuentes a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad."
2,6389,4898419e1d1993245db9d7df4ec2a96387497ce3ffd8071b52a11d5736714864,2014-08-14,8317;8318,Rodrigo Vergara Montes;Consejo del Banco Central de Chile,8379,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-08-14:T52,INICIO_EXPLICITO,,"El Presidente señor Rodrigo Vergara agradece el planteamiento expuesto por el Vicepresidente señor Enrique Marshall e inicia su intervención expresando su reconocimiento al staff por el excelente análisis consignado precedentemente. En lo concerniente al escenario externo, señala que las noticias positivas se concentran en Estados Unidos de América y con menor fuerza en China. En efecto, el primero tuvo un fuerte crecimiento en el segundo trimestre y China creció algo más que lo esperado en igual período, aunque presenta en el margen algunos indicadores más débiles. En Europa, en tanto, la recuperación sigue lenta, mientras que Japón sorprendió negativamente con su PIB del segundo trimestre. Agrega que el precio de las materias primas, con vaivenes, presentó, en general, una leve disminución. Con todo, no parece haber cambios sustanciales en el escenario externo frente a la Reunión pasada. Manifiesta que en el ámbito interno, la mayor sorpresa estuvo dada por la actividad del mes de junio, muy inferior a lo previsto, y también por la debilidad de la demanda interna, mayormente en inversión pero también en consumo, y que con ello, se cierra un segundo trimestre que ha estado significativamente por debajo de lo proyectado tanto en actividad como en demanda. Añade que las expectativas empresariales y de consumidores siguen deteriorándose; que la inflación estuvo en torno a lo esperado o algo marginalmente mayor en el mes de julio, con lo que llegó a 4,5% en doce meses; que el IPCSAE está algo por debajo de 4%; y que todo ello no cambia el diagnóstico que las mayores inflaciones corresponden a un fenómeno transitorio, derivado, en lo fundamental, de la depreciación del peso. Plantea que el anclaje de las expectativas en 3% así lo demuestra. Expresa que el Banco Central ha seguido, en forma decidida y persistente, imprimiéndole mayor impulso monetario a la economía. En su opinión, el Consejo debería seguir en esa senda por un tiempo aún, hasta sentirse conforme con un nivel que le permita hacer una pausa y ver cómo está decantando la situación. Indica que el peso, por su parte, se ha seguido depreciando, y que uno de los efectos esperados de una política monetaria más expansiva es una mayor depreciación, la que tiene impacto sobre la inflación por un tiempo. A su juicio, el problema sería si ello adquiere cierta persistencia. A este respecto, se debe tener presente que el tipo de cambio real está significativamente por arriba de sus promedios de las últimas décadas. Menciona que las tasas de largo plazo están en gran medida en mínimos históricos o cercanos a ellos, lo que indica que el impulso monetario está incidiendo desde hace ya un buen tiempo en las condiciones de mercado. No obstante, es preciso tener claro que si bien la política monetaria es una herramienta importante, y por eso mismo se ha usado y se seguirá utilizando, sería imprudente e ilusorio pensar que por sí sola puede alterar significativamente variables que están en buena forma determinadas, entre otros, por factores exógenos, como la situación externa o el ciclo minero, y/o por expectativas. Por último, manifiesta que el mercado laboral se mantiene con tasas de desempleo relativamente bajas, aunque subiendo, y con un alza en los salarios nominales. No obstante, se consolidan señales que permiten proyectar mayor debilidad en este mercado en adelante. En este contexto, considera que las opciones que presenta la Gerencia de División Estudios son apropiadas. No obstante, en su opinión, la de bajar 25 puntos base se impone claramente en esta ocasión. En este sentido, estima que la opción de mantener es poco coherente con los datos de actividad que se han ido conociendo, los que deberían tener un efecto de menores presiones inflacionarias a futuro. Plantea que aunque un mayor tiempo permitiría ciertamente tener más conocimiento sobre la persistencia de los aumentos de precios y salarios, no es menos cierto que la evidencia acumulada es suficiente para hacer estimaciones al menos preliminares sobre estos efectos. A juicio del Presidente señor Rodrigo Vergara, si bien es razonable considerar la opción de bajar 50 puntos base, implica un cambio de estrategia cuando ya la TPM está en niveles que son claramente expansivos, lo que la hace una opción inferior en las actuales condiciones a una reducción de 25 puntos base. Implicaría, además, una suerte de precipitación en un proceso de mayor estímulo monetario, que ya tiene un buen tiempo y que ha sido gradual, por lo que un cambio abrupto podría dar señales equívocas. Además, como se consigna en la minuta de opciones, sería difícil de explicar sin un análisis detallado de las condiciones macroeconómicas, lo que se hará en unos días en el IPoM del mes de septiembre. Por los motivos antedichos, expresa que su voto es por bajar la tasa de política monetaria en 25 puntos base, para llevarla a 3,5%, y por mantener el sesgo expansivo del último Comunicado."
2,6389,4898419e1d1993245db9d7df4ec2a96387497ce3ffd8071b52a11d5736714864,2014-08-14,8317;8318,Rodrigo Vergara Montes;Consejo del Banco Central de Chile,8380,Pablo García Silva,CONTEXTO_REVISADO,RPM-2014-08-14:T53,SIN_CONTINUIDAD_CONFIRMADA,,"Antes de finalizar el proceso de votación, el Consejero señor Pablo García, en respuesta a la consulta del Presidente señor Rodrigo Vergara, manifiesta que en esta oportunidad se inclina por una reducción de la tasa de política monetaria de 25 puntos base."
2,6389,4898419e1d1993245db9d7df4ec2a96387497ce3ffd8071b52a11d5736714864,2014-08-14,8317;8318,Rodrigo Vergara Montes;Consejo del Banco Central de Chile,8381,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-08-14:T54,INSTITUCIONAL,,"En consecuencia, el Presidente señor Rodrigo Vergara deja constancia que se acuerda por unanimidad de los señores Consejeros reducir la tasa de política monetaria en 25 puntos base, a 3,5% anual."
2,6389,4898419e1d1993245db9d7df4ec2a96387497ce3ffd8071b52a11d5736714864,2014-08-14,8317;8318,Rodrigo Vergara Montes;Consejo del Banco Central de Chile,8382,Consejo del Banco Central de Chile,ACTA/META,RPM-2014-08-14:T55,INSTITUCIONAL,,"Conforme a la votación unánime efectuada por los señores Consejeros, el Consejo adoptó el siguiente Acuerdo: N° 213-01-140814 - Tasa de Política Monetaria En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó reducir la tasa de interés de política monetaria en 25 puntos base, a 3,5% anual. Al concluir la Reunión, se procede a dar lectura al texto del Comunicado, que es del siguiente tenor: Comunicado “En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó reducir la tasa de interés de política monetaria en 25 puntos base, a 3,5% anual. En el ámbito externo, los antecedentes recientes confirman las perspectivas de recuperación de Estados Unidos, a la vez que el crecimiento de la Eurozona ha perdido fuerza. Las proyecciones de crecimiento para Asia emergente permanecen estables, mientras que en América Latina se han revisado a la baja. Las condiciones financieras externas continúan favorables, pero han mostrado cierto deterioro en las últimas semanas. Los precios de las materias primas han disminuido, incluyendo los del cobre y combustibles. Los antecedentes de la economía local muestran que el ritmo de expansión de la actividad y la demanda se ha reducido con mayor intensidad a lo previsto. A la caída de la inversión se ha sumado una desaceleración más marcada del consumo privado. Si bien se observan señales de menor dinamismo del mercado laboral, la tasa de desempleo se mantiene baja. La inflación llegó en julio a 4,5% anual. El crecimiento en doce meses de los salarios nominales aumentó. Las expectativas de inflación de mediano plazo se mantienen en torno a 3%. El escenario más probable sigue considerando que la inflación se mantendrá por algunos meses por sobre el límite superior del rango de tolerancia para retornar luego a la meta, evolución que se continuará monitoreando con especial atención. El Consejo evaluará la posibilidad de introducir recortes adicionales de la TPM de acuerdo a la evolución de las condiciones macroeconómicas internas y externas, y sus implicancias para las perspectivas inflacionarias. Al mismo tiempo, reafirma su compromiso de conducir la política monetaria con flexibilidad, de manera que la inflación proyectada se ubique en 3% en el horizonte de política."""
1,6422,2576430e78a19a28eec433c5419f51d43bd4fc7c02a1fc1d63383ff2552deeee,2014-09-11,8357,Miguel Fuentes Díaz,8421,Miguel Fuentes Díaz,SUJETO_NOMBRE,RPM-2014-09-11:T38,INICIO_EXPLICITO,,"El señor Miguel Fuentes señala que los datos de la Asociación Chilena de Seguridad y de las AFP, que tienen algún rezago, dan cuenta de una aceleración de los salarios en doce meses del orden de 8%. En consecuencia, este incremento sería generalizado, razón por la que se seguirá con atención. Hace presente que la depreciación cambiaría es materia de preocupación para efectos de proyectar la inflación de corto plazo y que, de hecho, se han incorporado mayores incrementos de precios en aquellas líneas específicas donde se produce un traspaso bastante directo de la depreciación del tipo de cambio. Agrega que después de las sorpresas inflacionarias de comienzos de año, la evolución de los precios de bienes que excluyen a los cigarrillos ha estado bastante en línea con lo anticipado, y que algunos alimentos que sorprendieron al alza comenzaron a mostrar una caída, lo que podría constituir un indicador de menor demanda. Acota que este tema continuará siendo objeto de especial análisis en adelante."
1,6422,2576430e78a19a28eec433c5419f51d43bd4fc7c02a1fc1d63383ff2552deeee,2014-09-11,8357,Miguel Fuentes Díaz,8422,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-09-11:T39,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:35 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6422,2576430e78a19a28eec433c5419f51d43bd4fc7c02a1fc1d63383ff2552deeee,2014-09-11,8357,Miguel Fuentes Díaz,8423,Consejo del Banco Central de Chile,ACTA/META,RPM-2014-09-11:T40,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 214, incorporándose a esta Sesión el Ministro de Hacienda señor Alberto Arenas."
1,6466,83aa822ef5ce6276f04623fd7bdaa6ce0628002f41fa61b0da03ecafd42ab8b4,2014-10-16,8407,Pablo García Silva,8473,Pablo García Silva,SUJETO_ROL_NOMBRE,RPM-2014-10-16:T31,INICIO_EXPLICITO,,"El Consejero señor Pablo García considera que la distinción que hace el Vicepresidente señor Enrique Marshall entre el corto y el mediano plazo debe ser destacada. Asimismo, que el Consejo debiera manifestar su preocupación por los actuales niveles de inflación. Plantea que el escenario del último IPoM consigna dos timings de efectos contrapuestos: por una parte, que en el corto plazo, el shock inflacionario no tendrá efectos persistentes, ya que se están generando holguras; y, por otra parte, que hacia el mediano plazo, esto es, hacia fines del próximo año y el fin del horizonte de proyección, la recuperación de la economía, que comenzará a ocupar nuevamente las holguras, evitará una caída significativa de la inflación por debajo de la meta. En su opinión, hoy día, las noticias apuntan más bien a riesgos por el lado del timing del proceso inflacionario, esto es, si se materializará un escenario de ciclo de mayores alzas, materia que se deberá seguir evaluando."
1,6466,83aa822ef5ce6276f04623fd7bdaa6ce0628002f41fa61b0da03ecafd42ab8b4,2014-10-16,8407,Pablo García Silva,8474,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-10-16:T32,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:30 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6466,83aa822ef5ce6276f04623fd7bdaa6ce0628002f41fa61b0da03ecafd42ab8b4,2014-10-16,8407,Pablo García Silva,8475,Consejo del Banco Central de Chile,ACTA/META,RPM-2014-10-16:T33,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 215, incorporándose a esta Sesión el Ministro de Hacienda señor Alberto Arenas."
1,6505,fa5742308ae4d2bb9e981ce8c6772bbfc3cc0aa3d8daf53795769e8c6068b3e9,2014-11-18,8451,Alberto Naudon Dell'Oro,8519,Alberto Naudon Dell'Oro,ROL+NOMBRE,RPM-2014-11-18:T23,SIN_CONTINUIDAD_CONFIRMADA,ATRIBUCION_HEURISTICA_LEGADA,"El Gerente de División Estudios señor Alberto Naudon precede a responder las consultas y comentarios. En primer término, indica que la incertidumbre de la proyección es muy significativa, como queda de manifiesto al observar el franchart. En todo caso, comenta que la incertidumbre es menor para la inflación core, razón por la que los análisis se enfocan mayormente en esta variable y no en la inflación headline. En segundo lugar, señala que, en su opinión, no somos muy mecánicos respecto del uso de la brecha. Sobre este aspecto, manifiesta que la brecha, si bien es uno de los elementos considerados para realizar las proyecciones, no es el más importante y, por lo tanto, no determina completamente dichas proyecciones. De hecho, el utilizar los modelos MAS y MEP por separado apunta justamente a ello. El MEP es un modelo que depende mucho de la brecha, y es por ello que con este modelo la actividad e inflación son más bajas hacia adelante; el modelo MAS, en cambio, no la considera. Es más, si se calculara la brecha implícita en el MAS, esta sería positiva y, por lo tanto, la relativa baja inflación que tiene ese otro modelo no está explicada por la brecha, sino que por otros elementos. Sin perjuicio, de considerar no ser mecánicos respecto del uso de la brecha, señala que se podría avanzar en tratar de encontrar nuevos elementos y nuevas explicaciones de lo que está aconteciendo en la economía. A su juicio, es muy relevante efectuar el ejercicio de revisar en detalle lo que acontece con el IPC, atendida la importancia de entender la naturaleza de las distintas sorpresas para informar correctamente los modelos de proyección en adelante. En este sentido, plantea que es muy distinto cometer un error producto de un juicio equivocado que cometerlo por hechos exógenos identificables fácilmente y que no se repetirían en el futuro. Hace presente que el IPoM del mes de marzo, la estimación de la inflación core era de 2,8%, pero se corrigió fuertemente en el Informe siguiente hasta 3,7% debido a un error de juicio. En efecto, se consideró que las sorpresas inflacionarias negativas observadas especialmente en los meses de enero y febrero iban a ser de carácter persistente, atendidas las condiciones cíclicas de la economía en ese entonces, pero no lo fueron. Hubo un error de juicio, porque la inflación fue mayor en todos los bienes, no solamente en algunos componentes puntuales. Por el contrario, desde el mes de junio a la fecha, período en que la estimación de la inflación core se ha revisado desde 3,7 a 4,1%, hay un grado de error de juicio, pero concentrado básicamente en elementos puntuales. En su opinión, esa diferencia en la naturaleza de la sorpresa es esencial para efectos de las proyecciones del próximo IPoM. Expresa que, a diferencia de lo que ocurrió con ocasión de los Informes de junio o septiembre, las sorpresas inflacionarias, si bien son de importancia, no cambian de ninguna manera esencial el encuadre macro general."
1,6505,fa5742308ae4d2bb9e981ce8c6772bbfc3cc0aa3d8daf53795769e8c6068b3e9,2014-11-18,8451,Alberto Naudon Dell'Oro,8520,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-11-18:T24,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:35 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6505,fa5742308ae4d2bb9e981ce8c6772bbfc3cc0aa3d8daf53795769e8c6068b3e9,2014-11-18,8451,Alberto Naudon Dell'Oro,8521,Consejo del Banco Central de Chile,ACTA/META,RPM-2014-11-18:T25,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria Nº 216, incorporándose a esta Sesión el Subsecretario de Hacienda señor Alejandro Micco."
1,6534,317192a5e076cd84ea56f9d80c7cdfe610290054fd58db9fa08a841966341da0,2014-12-11,8484,Rodrigo Vergara Montes,8554,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-12-11:T18,INICIO_EXPLICITO,,"El Presidente señor Rodrigo Vergara señala que la fuerte caída del precio del petróleo constituye una muy buena noticia para la inflación, pero como ocurre con la mayoría de los shocks de oferta, la reacción de política es menos intensa que cuando se trata de shocks de demanda. De hecho, el Consejo relajó la política monetaria a pesar a que la inflación en doce meses superaba el 4%; luego, siguiendo la misma lógica, también debería aplicarla en el sentido inverso. Al no formularse otros comentarios, siendo las 13:30 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6534,317192a5e076cd84ea56f9d80c7cdfe610290054fd58db9fa08a841966341da0,2014-12-11,8484,Rodrigo Vergara Montes,8555,Consejo del Banco Central de Chile,ACTA/META,RPM-2014-12-11:T19,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria Nº 217, incorporándose a esta Sesión el Ministro de Hacienda señor Alberto Arenas."
