Ciclos,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,ID_Turno,Relacion_Turno,Texto_Actual
4,2981,a786b1a89d62184cd923e9ac5c70552d8e5cc4077caf17ea0e5f6f8a0c686f36,2010-03-18,4317;4318;4319;4320;4321;4322,Enrique Marshall Rivera;Claudio Soto Gamboa;Pablo García Silva;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa,4333,Claudio Soto Gamboa,SUJETO_NOMBRE,RPM-2010-03-18:T16,INICIO_EXPLICITO,"a lo cual el señor Claudio Soto responde que el INE entregó una serie de niveles de salarios para todo el 2009, a diferencia de la Gerencia de Análisis Macroeconómico, que ha hecho un empalme muy sencillo por regla de tres a partir de enero de 2009 con la serie histórica. Agrega que el INE ha señalado que esta comparación no es válida, porque son muestras distintas, ponderadores distintos, por lo que la estimación del Banco es, en realidad, muy gruesa y es lo mejor que se tiene disponible. Continuando con su exposición, el señor Claudio Soto hace presente que el INE realizó varios cambios, siendo los dos más importantes, la ponderación de los distintos sectores económicos y un cambio de muestra. Indica que lo que su Gerencia ha evaluado hasta ahora es que el cambio de ponderación es lo más relevante para explicar el cambio en la serie de salarios. Explica que si se utilizaran los ponderadores antiguos, se llegaría a algo bastante parecido a lo que fue la historia, por lo que las diferencias más significativas con el nuevo índice se pueden asociar al cambio de ponderadores."
4,2981,a786b1a89d62184cd923e9ac5c70552d8e5cc4077caf17ea0e5f6f8a0c686f36,2010-03-18,4317;4318;4319;4320;4321;4322,Enrique Marshall Rivera;Claudio Soto Gamboa;Pablo García Silva;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa,4334,Pablo García Silva,SUJETO_ROL_SESION,RPM-2010-03-18:T17,INICIO_EXPLICITO,"Al respecto, el Gerente de División Estudios aclara que “referencial” es la forma como el INE llama a los datos que no quiere denominar como oficiales. Señala que ese Instituto no quiso revisar la historia, por lo que todos los datos del año 2009 los denomina índices referenciales."
4,2981,a786b1a89d62184cd923e9ac5c70552d8e5cc4077caf17ea0e5f6f8a0c686f36,2010-03-18,4317;4318;4319;4320;4321;4322,Enrique Marshall Rivera;Claudio Soto Gamboa;Pablo García Silva;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa,4335,Claudio Soto Gamboa,SUJETO_ROL_SESION,RPM-2010-03-18:T18,INICIO_EXPLICITO,"Refiriéndose ahora a la inflación, el Gerente de Análisis Macroeconómico informa que el IPC de febrero estuvo bastante en línea con lo que el Banco esperaba y que, de hecho, fue levemente mayor al que había estimado la Gerencia a su cargo. Hace presente que se tuvo una sorpresa de una magnitud relevante en los componentes subyacentes, ascendente a tres décimas, fundamentalmente por aumentos en precios de alimentos no perecibles y por una disminución menor que la anticipada en el caso del vestuario. Explica que en el caso del 1PCX1, ello se compensó, en parte, por la reducción de las tarifas eléctricas, que fue mayor que la anticipada y que correspondió a una reliquidación en el mes de febrero cuando se compensó a los clientes por el atraso de la entrada en vigencia del decreto tarifario dictado en noviembre. Comenta que esa compensación es por una vez, por lo que esta se revierte después. Menciona también el caso de los combustibles, que generó una diferencia a la baja por las presiones del tipo de cambio durante el mes y por las variaciones del precio del petróleo. V* Con todo, el señor Soto indica que en el margen las velocidades de los distintos componentes de la inflación han estado aumentando, tanto el IPC como los componentes un poco más subyacentes. En el caso del IPCX1, señala que la velocidad mensual también está subiendo y que se está acercando a 3%, y que la del IPC total está algo por sobre 3%. Advierte que estas medidas de velocidad deben ser vistas con bastante cuidado porque contemplan una desestacionalización y se sabe que el patrón estacional del IPC cambió a partir del año 2009. Explica que esa Gerencia ha tratado de reconstruir la historia estacional del IPC total con la propia lectura sobre lo que fue la serie de vestuarios y con datos micro que dispone, y a partir de eso desestacionalizar, pero insiste que la reconstrucción que están tratando de hacer es bastante gruesa. En cuanto al escenario post terremoto, el Gerente de Análisis Macroeconómico manifiesta que, respecto de febrero y con las nuevas cifras de Cuentas Nacionales, el cambio de nivel del PIB para el primer trimestre es de 0,8%, mayor que el que se tenía antes de conocerse el cierre de cuentas, y que se estima que el impacto del terremoto será de -2% para dicho trimestre. Con ello, señala que la variación neta de la proyección para el primer trimestre se corrige en 1,1% a la baja. Agrega que para el segundo trimestre, el 0,8% del primer trimestre se mantiene, porque es un nivel más alto del PIB para comenzar el año, y que se está considerando una caída por efecto del terremoto de -1,4%, por lo que el PIB se corrige en 0,7% a la baja. Refiriéndose a los distintos sectores, comenta que hay sectores que obviamente se van a ver más afectados con esta catástrofe, como es el caso del sector industria, donde se observa que la situación de mayor debilidad va a continuar durante el segundo trimestre. No obstante, destaca que hay otros sectores que van a verse compensados en su dinámica de crecimiento, como es el caso del de la construcción, donde se espera que haya un rebote y más actividad en el segundo trimestre que lo que se hubiera registrado de no haber ocurrido el terremoto."
4,2981,a786b1a89d62184cd923e9ac5c70552d8e5cc4077caf17ea0e5f6f8a0c686f36,2010-03-18,4317;4318;4319;4320;4321;4322,Enrique Marshall Rivera;Claudio Soto Gamboa;Pablo García Silva;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa,4336,Enrique Marshall Rivera,SUJETO_ROL_NOMBRE,RPM-2010-03-18:T19,INICIO_EXPLICITO,"El Consejero señor Enrique Marshall consulta a qué corresponden el -1,1% y el - 0,7%, señalando el señor Presidente que es el cambio en la tasa de crecimiento respecto a un escenario pre terremoto. Agrega que como consecuencia del terremoto, el nivel del PIB podría disminuir 2% en el primer trimestre y 1,4% en el segundo."
4,2981,a786b1a89d62184cd923e9ac5c70552d8e5cc4077caf17ea0e5f6f8a0c686f36,2010-03-18,4317;4318;4319;4320;4321;4322,Enrique Marshall Rivera;Claudio Soto Gamboa;Pablo García Silva;Claudio Soto Gamboa;Enrique Marshall Rivera;Claudio Soto Gamboa,4337,Claudio Soto Gamboa,SUJETO_NOMBRE,RPM-2010-03-18:T20,INICIO_EXPLICITO,"El señor Soto complementa, aclarando que si no hubiese ocurrido esa catástrofe, se habría tenido un PIB 0,8% mayor que en la Reunión de Política Monetaria pasada, cuando todavía no se conocía el cierre de cuentas."
3,2983,97896e4b05b1681642d27c1d16210ccf1efc1ea39c8ca90eb5799adfb2aa744a,2010-03-18,4324,Claudio Soto Gamboa,4339,Claudio Soto Gamboa,SUJETO_NOMBRE,RPM-2010-03-18:T22,INICIO_EXPLICITO,"El señor Claudio Soto confirma que esos son los dos componentes,"
3,2983,97896e4b05b1681642d27c1d16210ccf1efc1ea39c8ca90eb5799adfb2aa744a,2010-03-18,4324,Claudio Soto Gamboa,4340,Pablo García Silva,CONTEXTO_REVISADO,RPM-2010-03-18:T23,SIN_CONTINUIDAD_CONFIRMADA,"en tanto que el señor Pablo García explica que no es que dichos números se obtengan a partir del diagnóstico de cuánto cayó la oferta versus la demanda, sino que se llega a ellos basados en información de prensa y de la SOFOFA respecto de qué pasó con las empresas y con determinados sectores de la economía. Indica que, después, para calibrar cómo ello se vislumbra en adelante, se sometió el modelo a un par de shocks, de tal forma que arroje este tipo de resultados en el corto plazo."
4,3007,e0908bbc45f2d390a1dbb57075ebed230b41d7d106b50c38988e2890d139394f,2010-03-18,4357;4358,Manuel Marfán Lewis;Pablo García Silva,4373,Manuel Marfán Lewis,SUJETO_NOMBRE,RPM-2010-03-18:T56,INICIO_EXPLICITO,"El señor Manuel Marfán indica que no le extrañaría que se diera un mayor impulso fiscal a lo largo de todo el año y no solamente a partir del segundo semestre. Declara saber que el primer semestre no se proyecta con el modelo y que el modelo pivota a partir del segundo semestre, pero que ello no quita que los efectos de demanda agregada no existan, por lo que si no están en el modelo, una parte inicial hay que ponerla a lápiz. Agrega que ello también va a ser relevante para efectos de la magnitud del saldo fiscal de fin de año, por lo cual debe considerarse lo que estaría ocurriendo en el primer semestre para efectos de las operaciones de cambio. Señala que si bien esto a lo mejor no forma parte del modelo o es más difícil incorporarlo, sí debiera formar parte de los antecedentes para que el Consejo pueda emitir juicios. Asimismo, comenta que en el mercado hay bastante perplejidad y que los operadores de las mesas de dinero, por ejemplo, desplazaron su forward de TPM aproximadamente dos meses hacia la derecha, lo que significa una postergación de la política monetaria en un 2% durante todo el horizonte encuestado. Indica que eso no le calza con una caída del PIB potencial de entre un 1 y 1,5% y un paquete fiscal que pudiera ser no deseadamente estimulativo, porque, obviamente, no es el deseo de la Autoridad, sino que es sencillamente hacer frente a una coyuntura que es particular."
4,3007,e0908bbc45f2d390a1dbb57075ebed230b41d7d106b50c38988e2890d139394f,2010-03-18,4357;4358,Manuel Marfán Lewis;Pablo García Silva,4374,Pablo García Silva,SUJETO_NOMBRE,RPM-2010-03-18:T57,INICIO_EXPLICITO,"Respecto de ese tema, el señor Pablo García señala que lo que se tiene es que el sector construcción crece en el segundo trimestre 3 puntos más en doce meses que lo que se tenía anteriormente, lo que equivale a un 0,3% del PIB. Declara desconocer cuánto de ese crecimiento obedecería a un aporte público y cuánto sería la natural reconstrucción financiada por los privados, ya que no se cuenta con esa descomposición, pero de lo que sí se está cierto es que habrá una mayor demanda y una mayor oferta en el segundo trimestre. Agrega que para la proyección del año solo se considera un paquete fiscal que es de medio punto del PIB, y que corresponde al 2% constitucional, aproximadamente. Menciona también que una pregunta relevante es si se va a mencionar que ello está considerado en el IPoM si no hay anuncios al respecto. Sostiene que si no hay anuncio fiscal, lo prudente es considerar un escenario que solo incluya la Ley de Presupuesto, porque no se puede hacer un supuesto distinto. En cuanto al saldo fiscal, que en sí mismo es muy fluctuante, plantea que si el Fisco no se ha pronunciado acerca de cuál es el escenario estructural de las cuentas públicas, lo que se debiese decir es que el Banco supone que, tal como se ha medido en los últimos años, el balance estructural es de 0% y que la condicionante es la clave."
4,3007,e0908bbc45f2d390a1dbb57075ebed230b41d7d106b50c38988e2890d139394f,2010-03-18,4357;4358,Manuel Marfán Lewis;Pablo García Silva,4375,Manuel Marfán Lewis,CONTEXTO_REVISADO,RPM-2010-03-18:T58,SIN_CONTINUIDAD_CONFIRMADA,"Por último, el señor Vicepresidente sugiere que, para efectos de evaluar escenarios de riesgo, se elabore un escenario en que haya un impulso fiscal mayor que el que está contemplado en la actualidad."
4,3007,e0908bbc45f2d390a1dbb57075ebed230b41d7d106b50c38988e2890d139394f,2010-03-18,4357;4358,Manuel Marfán Lewis;Pablo García Silva,4376,Pablo García Silva,SUJETO_NOMBRE,RPM-2010-03-18:T59,INICIO_EXPLICITO,"Al respecto, el señor Pablo García explica que se partió con un escenario más estimulativo que el que se tenía el día martes 16, que consideraba un impulso fiscal de 2,5 puntos del PIB, escenario que luego fue corregido a la baja, suponiendo que es medio punto del PIB por año. No habiendo más comentarios,."
4,3147,89cda9f19ba68255595049376f5a771810604217912df600004dd509e382e5f4,2010-06-15,4556;4557,José De Gregorio Rebeco;Beltrán de Ramón Acevedo,4574,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,RPM-2010-06-15:T20,INICIO_EXPLICITO,"El Presidente, señor José De Gregorio, complementa, informando que hoy los bancos centrales están aplicando medidas de provisión de liquidez muy distintas de las que se aplicaron después de Beam Stearns."
4,3147,89cda9f19ba68255595049376f5a771810604217912df600004dd509e382e5f4,2010-06-15,4556;4557,José De Gregorio Rebeco;Beltrán de Ramón Acevedo,4575,Beltrán de Ramón Acevedo,SUJETO_ROL_SESION,RPM-2010-06-15:T21,INICIO_EXPLICITO,"Con respecto a la pregunta del Consejero señor Sebastián Claro, de por qué los bancos norteamericanos reaccionan igual que los europeos, el señor Gerente de División Operaciones Financieras señala que en Europa hay bancos AAA y muchos bancos AA, mientras que en Estados Unidos hay muchos bancos, pero bancos pequeños, donde todos son A o menos que A, salvo Wells Fargo y JP Morgan, que son AA Dado eso, y probablemente por el tipo de banco o fuente de información que consideró el señor Lehmann, piensa que se compararon bancos AA europeos con bancos estadounidenses A o menos de A y, por lo tanto, probablemente frente a una turbulencia en Europa, los bancos norteamericanos también van a verse afectados. Para resumir, la reacción al unísono de bancos europeos y norteamericanos obedecería a que en Estados Unidos el número de bancos AA es insuficiente para contrarrestar lo que acontece en Europa."
4,3147,89cda9f19ba68255595049376f5a771810604217912df600004dd509e382e5f4,2010-06-15,4556;4557,José De Gregorio Rebeco;Beltrán de Ramón Acevedo,4576,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,RPM-2010-06-15:T22,INICIO_EXPLICITO,"No habiendo más comentarios, el Presidente, señor José De Gregorio, concede la palabra al Gerente de Análisis Macroeconómico, señor Claudio Soto, para que presente el escenario interno."
