"ID_Intervencion","ID_Padre","Fecha","Actor_Final","Institucional","Fuente_Actor","Caracteres","Otras_Personas_Roster","Nombres","Motivos_Revision","Alerta_Motor","Leida_En_Lote9","Veredicto"
"RPM-2011-07-14:4157:1","4157","2011-07-14","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","170","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-07-14:4193:1","4193","2011-07-14","Sebastián Claro Edwards","NO","SUJETO_ROL_NOMBRE","385","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-07-14:4198:2","4198","2011-07-14","Consejo del Banco Central de Chile","SI","ACTA/META","143","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2011-07-14:4202:1","4202","2011-07-14","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","201","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-07-14:4204:1","4204","2011-07-14","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","256","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-07-14:4214:1","4214","2011-07-14","Consejo del Banco Central de Chile","SI","ACTA/META","224","4","Enrique Marshall Rivera; José De Gregorio Rebeco; Manuel Marfán Lewis; Sebastián Claro Edwards","","NO","NO",""
"RPM-2011-08-18:4215:1","4215","2011-08-18","Consejo del Banco Central de Chile","SI","ACTA/META","1463","16","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; José De Gregorio Rebeco; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2011-08-18:4216:1","4216","2011-08-18","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","655","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-08-18:4243:1","4243","2011-08-18","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","170","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-08-18:4267:2","4267","2011-08-18","Consejo del Banco Central de Chile","SI","ACTA/META","143","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2011-08-18:4271:1","4271","2011-08-18","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","216","2","Beltrán de Ramón Acevedo; Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-08-18:4273:1","4273","2011-08-18","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","147","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-09-15:4282:1","4282","2011-09-15","Consejo del Banco Central de Chile","SI","ACTA/META","1520","17","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; José De Gregorio Rebeco; Julio Dittborn Cordua; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2011-09-15:4283:1","4283","2011-09-15","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","784","3","Felipe Larraín Bascuñán; Julio Dittborn Cordua; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-09-15:4294:1","4294","2011-09-15","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","170","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-09-15:4295:1","4295","2011-09-15","Sebastián Claro Edwards","NO","SUJETO_ROL_NOMBRE","566","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-09-15:4302:1","4302","2011-09-15","Claudio Soto Gamboa","NO","SUJETO_ROL_NOMBRE","4526","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-09-15:4320:3","4320","2011-09-15","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","354","1","Julio Dittborn Cordua","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-09-15:4322:1","4322","2011-09-15","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","208","1","Julio Dittborn Cordua","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-09-15:4324:1","4324","2011-09-15","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","152","1","Julio Dittborn Cordua","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-10-13:4334:1","4334","2011-10-13","Consejo del Banco Central de Chile","SI","ACTA/META","1504","17","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; José De Gregorio Rebeco; Kevin Cowan Logan; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2011-10-13:4335:1","4335","2011-10-13","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","656","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-10-13:4358:1","4358","2011-10-13","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","253","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-10-13:4384:3","4384","2011-10-13","Consejo del Banco Central de Chile","SI","ACTA/META","143","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2011-10-13:4387:1","4387","2011-10-13","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","203","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-10-13:4389:1","4389","2011-10-13","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","147","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-10-13:4399:1","4399","2011-10-13","Consejo del Banco Central de Chile","SI","ACTA/META","147","2","José De Gregorio Rebeco; Manuel Marfán Lewis","","NO","NO",""
"RPM-2011-11-15:4400:1","4400","2011-11-15","Consejo del Banco Central de Chile","SI","ACTA/META","1456","15","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; José De Gregorio Rebeco; Kevin Cowan Logan; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2011-11-15:4401:1","4401","2011-11-15","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","469","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-11-15:4451:1","4451","2011-11-15","José De Gregorio Rebeco","NO","SUJETO_ROL_NOMBRE","182","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-11-15:4453:2","4453","2011-11-15","José De Gregorio Rebeco","NO","LECTOR_DOCUMENTO_REVISADO","227","1","Felipe Larraín Bascuñán","DUPLICADO_NO_FORMULA","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-12-13:4460:1","4460","2011-12-13","Consejo del Banco Central de Chile","SI","ACTA/META","1475","16","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2011-12-13:4461:1","4461","2011-12-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","536","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","FINAL_SIN_PUNTUACION","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-12-13:4472:1","4472","2011-12-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-12-13:4507:1","4507","2011-12-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","132","1","Beltrán de Ramón Acevedo","DUPLICADO_NO_FORMULA","NO","SI","UNA_SOLA_VOZ"
"RPM-2011-12-13:4507:2","4507","2011-12-13","Rodrigo Vergara Montes","NO","LECTOR_DOCUMENTO_REVISADO","227","1","Felipe Larraín Bascuñán","DUPLICADO_NO_FORMULA","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-01-12:4515:1","4515","2012-01-12","Consejo del Banco Central de Chile","SI","ACTA/META","1494","15","Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-01-12:4516:1","4516","2012-01-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","620","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-01-12:4538:1","4538","2012-01-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-01-12:4562:3","4562","2012-01-12","Consejo del Banco Central de Chile","SI","ACTA/META","143","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2012-01-12:4565:1","4565","2012-01-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","214","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-01-12:4565:3","4565","2012-01-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","225","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-02-14:4573:1","4573","2012-02-14","Consejo del Banco Central de Chile","SI","ACTA/META","1557","13","Beltrán de Ramón Acevedo; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Miguel Ricaurte Bermúdez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards","","NO","NO",""
"RPM-2012-02-14:4574:1","4574","2012-02-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","1228","3","Felipe Larraín Bascuñán; Manuel Marfán Lewis; Miguel Ricaurte Bermúdez","POSIBLE_OTRO_HABLANTE_O_MENCION","SI","SI","UNA_SOLA_VOZ"
"RPM-2012-02-14:4585:1","4585","2012-02-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","198","1","Miguel Ricaurte Bermúdez","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-02-14:4638:3","4638","2012-02-14","Consejo del Banco Central de Chile","SI","ACTA/META","143","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2012-02-14:4639:1","4639","2012-02-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","688","1","Manuel Marfán Lewis","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-02-14:4645:1","4645","2012-02-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","204","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-02-14:4645:3","4645","2012-02-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","216","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-03-15:4655:1","4655","2012-03-15","Consejo del Banco Central de Chile","SI","ACTA/META","1440","15","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Kevin Cowan Logan; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-03-15:4656:1","4656","2012-03-15","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","679","1","Felipe Larraín Bascuñán","POSIBLE_OTRO_HABLANTE_O_MENCION","SI","SI","UNA_SOLA_VOZ"
"RPM-2012-03-15:4722:2","4722","2012-03-15","Rodrigo Vergara Montes","NO","LECTOR_DOCUMENTO_REVISADO","239","1","Felipe Larraín Bascuñán","DUPLICADO_NO_FORMULA","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-04-17:4733:1","4733","2012-04-17","Consejo del Banco Central de Chile","SI","ACTA/META","1571","16","Beltrán de Ramón Acevedo; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-04-17:4734:1","4734","2012-04-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","737","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-04-17:4753:1","4753","2012-04-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","215","1","Sergio Lehmann Beresi","FINAL_SIN_PUNTUACION","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-04-17:4788:3","4788","2012-04-17","Consejo del Banco Central de Chile","SI","ACTA/META","112","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2012-04-17:4790:1","4790","2012-04-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","107","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-04-17:4791:1","4791","2012-04-17","Consejo del Banco Central de Chile","SI","ACTA/META","127","2","Manuel Marfán Lewis; Rodrigo Vergara Montes","","NO","NO",""
"RPM-2012-05-17:4792:1","4792","2012-05-17","Consejo del Banco Central de Chile","SI","ACTA/META","1571","17","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-05-17:4793:1","4793","2012-05-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","785","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-05-17:4815:1","4815","2012-05-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-05-17:4833:3","4833","2012-05-17","Consejo del Banco Central de Chile","SI","ACTA/META","200","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2012-05-17:4838:1","4838","2012-05-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","189","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-05-17:4840:1","4840","2012-05-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","288","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-06-14:4851:1","4851","2012-06-14","Consejo del Banco Central de Chile","SI","ACTA/META","1649","17","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-06-14:4852:1","4852","2012-06-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","785","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-06-14:4863:1","4863","2012-06-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-06-14:4885:3","4885","2012-06-14","Consejo del Banco Central de Chile","SI","ACTA/META","200","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2012-06-14:4888:1","4888","2012-06-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","202","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-06-14:4890:1","4890","2012-06-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","331","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-07-12:4900:1","4900","2012-07-12","Consejo del Banco Central de Chile","SI","ACTA/META","1527","16","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-07-12:4901:1","4901","2012-07-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","803","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-07-12:4907:1","4907","2012-07-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-07-12:4955:3","4955","2012-07-12","Consejo del Banco Central de Chile","SI","ACTA/META","150","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2012-07-12:4960:1","4960","2012-07-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","202","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-07-12:4963:1","4963","2012-07-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","334","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-08-16:4974:1","4974","2012-08-16","Consejo del Banco Central de Chile","SI","ACTA/META","1651","17","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-08-16:4975:1","4975","2012-08-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","805","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-08-16:4980:1","4980","2012-08-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-08-16:5022:3","5022","2012-08-16","Consejo del Banco Central de Chile","SI","ACTA/META","150","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2012-08-16:5028:1","5028","2012-08-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","202","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-08-16:5030:1","5030","2012-08-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","336","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-08-16:5040:1","5040","2012-08-16","Consejo del Banco Central de Chile","SI","ACTA/META","153","2","Manuel Marfán Lewis; Rodrigo Vergara Montes","","NO","NO",""
"RPM-2012-09-13:5041:1","5041","2012-09-13","Consejo del Banco Central de Chile","SI","ACTA/META","1526","16","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Julio Dittborn Cordua; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-09-13:5042:1","5042","2012-09-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","808","2","Julio Dittborn Cordua; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-09-13:5052:1","5052","2012-09-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-09-13:5076:3","5076","2012-09-13","Consejo del Banco Central de Chile","SI","ACTA/META","155","1","Julio Dittborn Cordua","","NO","NO",""
"RPM-2012-09-13:5078:1","5078","2012-09-13","Luis Óscar Herrera Barriga","NO","SUJETO_NOMBRE","286","1","Sergio Lehmann Beresi","FINAL_SIN_PUNTUACION;TEXTO_DANADO_POR_COTEJAR","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-09-13:5078:3","5078","2012-09-13","Luis Óscar Herrera Barriga","NO","SUJETO_ROL_NOMBRE","623","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-09-13:5084:1","5084","2012-09-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","207","1","Julio Dittborn Cordua","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-09-13:5084:3","5084","2012-09-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","342","1","Julio Dittborn Cordua","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-09-13:5093:1","5093","2012-09-13","Consejo del Banco Central de Chile","SI","ACTA/META","153","2","Manuel Marfán Lewis; Rodrigo Vergara Montes","","NO","NO",""
"RPM-2012-10-18:5094:1","5094","2012-10-18","Consejo del Banco Central de Chile","SI","ACTA/META","1506","16","Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-10-18:5095:1","5095","2012-10-18","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","803","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-10-18:5109:1","5109","2012-10-18","Kevin Cowan Logan","NO","SUJETO_ROL_NOMBRE","382","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-10-18:5114:1","5114","2012-10-18","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-10-18:5141:3","5141","2012-10-18","Consejo del Banco Central de Chile","SI","ACTA/META","150","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2012-10-18:5147:1","5147","2012-10-18","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","202","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-10-18:5150:1","5150","2012-10-18","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","337","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-10-18:5160:1","5160","2012-10-18","Consejo del Banco Central de Chile","SI","ACTA/META","180","2","Enrique Marshall Rivera; Manuel Marfán Lewis","","NO","NO",""
"RPM-2012-11-13:5161:1","5161","2012-11-13","Consejo del Banco Central de Chile","SI","ACTA/META","1433","14","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-11-13:5162:1","5162","2012-11-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","756","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-11-13:5173:1","5173","2012-11-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-11-13:5212:2","5212","2012-11-13","Rodrigo Vergara Montes","NO","LECTOR_DOCUMENTO_REVISADO","239","1","Felipe Larraín Bascuñán","DUPLICADO_NO_FORMULA","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-11-13:5222:1","5222","2012-11-13","Consejo del Banco Central de Chile","SI","ACTA/META","141","1","Rodrigo Vergara Montes","","NO","NO",""
